loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,lr
0.012247182428836823,0.9962499737739563,0.04830876737833023,0.9825000166893005,0.0010000000474974513
0.0008769298437982798,1.0,0.01929176226258278,0.9950000047683716,0.0010000000474974513
0.0003296694194432348,1.0,0.024296771734952927,0.9925000071525574,0.0010000000474974513
0.00013987839338369668,1.0,0.024496598169207573,0.9925000071525574,0.0010000000474974513
8.628784416941926e-05,1.0,0.02595308981835842,0.9925000071525574,0.0010000000474974513
8.774150774115697e-05,1.0,0.028472689911723137,0.9925000071525574,0.0010000000474974513
3.9554368413519114e-05,1.0,0.02742285653948784,0.9925000071525574,0.0005000000237487257
7.385608478216454e-05,1.0,0.027547013014554977,0.9925000071525574,0.0005000000237487257
5.280408004182391e-05,1.0,0.027514910325407982,0.9925000071525574,0.0005000000237487257
5.755843085353263e-05,1.0,0.028594376519322395,0.9925000071525574,0.0005000000237487257
5.86572932661511e-05,1.0,0.026448238641023636,0.9925000071525574,0.0005000000237487257
5.586467159446329e-05,1.0,0.025667810812592506,0.9925000071525574,0.0005000000237487257
5.5853779485914856e-05,1.0,0.02543039061129093,0.9925000071525574,0.0005000000237487257
7.085272955009714e-05,1.0,0.025638867169618607,0.9925000071525574,0.0005000000237487257
3.7357058317866176e-05,1.0,0.025235094130039215,0.9925000071525574,0.0005000000237487257
5.168600910110399e-05,1.0,0.024638621136546135,0.9950000047683716,0.0005000000237487257
3.5879453207599e-05,1.0,0.02518150582909584,0.9925000071525574,0.0005000000237487257
4.966236519976519e-05,1.0,0.026636172086000443,0.9925000071525574,0.0005000000237487257
0.00017492315964773297,1.0,0.02531837671995163,0.9950000047683716,0.0005000000237487257
6.173008296173066e-05,1.0,0.026508044451475143,0.9950000047683716,0.0005000000237487257
5.9054709709016606e-05,1.0,0.026132578030228615,0.9925000071525574,0.0005000000237487257
6.320950342342257e-05,1.0,0.024871669709682465,0.9950000047683716,0.0005000000237487257
2.734244117164053e-05,1.0,0.025344181805849075,0.9950000047683716,0.0005000000237487257
3.824302984867245e-05,1.0,0.026441171765327454,0.9925000071525574,0.0005000000237487257
0.00035428404225967824,1.0,0.029399899765849113,0.9925000071525574,0.0005000000237487257
8.841520320856944e-05,1.0,0.031202225014567375,0.9925000071525574,0.0005000000237487257
5.573163434746675e-05,1.0,0.03135053440928459,0.9925000071525574,0.0002500000118743628
4.5193028199719265e-05,1.0,0.03074924647808075,0.9925000071525574,0.0002500000118743628
5.6656444940017536e-05,1.0,0.029541177675127983,0.9950000047683716,0.0002500000118743628
