loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy,lr
0.18171432614326477,0.9549999833106995,0.2633378803730011,0.9049999713897705,0.001
0.22729834914207458,0.918749988079071,0.19685348868370056,0.9300000071525574,0.001
0.21336255967617035,0.9212499856948853,0.30141186714172363,0.8799999952316284,0.001
0.2178744673728943,0.925000011920929,0.2632169723510742,0.8949999809265137,0.001
0.2178868055343628,0.9231250286102295,0.206043541431427,0.9350000023841858,0.001
0.22484737634658813,0.9293749928474426,0.2902703285217285,0.8999999761581421,0.001
0.2027083784341812,0.9237499833106995,0.2247033566236496,0.9175000190734863,0.001
0.18298500776290894,0.9356250166893005,0.24259628355503082,0.9075000286102295,0.001
0.16350425779819489,0.9387500286102295,0.20733901858329773,0.925000011920929,0.001
0.15582142770290375,0.9518749713897705,0.2500450611114502,0.9275000095367432,0.001
0.15170913934707642,0.9518749713897705,0.17760460078716278,0.9300000071525574,0.001
0.13959933817386627,0.9599999785423279,0.17489250004291534,0.9399999976158142,0.001
0.1508254110813141,0.9556249976158142,0.16210412979125977,0.9399999976158142,0.001
0.1344902068376541,0.9593750238418579,0.18819114565849304,0.9300000071525574,0.001
